order_id,user_id,timestamp,order_date,order_category,has_availed,item_id,rating,feedback,sentiment
739,1018,2020-04-06 06:45:26,2020-04-06,Lunch,1,3,,,
740,1036,2020-04-06 06:46:26,2020-04-06,Lunch,1,3,2.0,curd was not at all good. rasam and curry were avg. remaining items were good,neutral
741,1013,2020-04-06 08:55:26,2020-04-06,Lunch,1,3,,,
191,1002,2020-04-06 10:43:26,2020-04-06,Dinner,1,12,,,
192,1035,2020-04-06 11:00:26,2020-04-06,Dinner,1,3,3.0,Chicken pieces in biryani are yummy and tasty,neutral
193,1014,2020-04-06 11:45:26,2020-04-06,Dinner,1,12,,,
194,1038,2020-04-06 13:04:26,2020-04-06,Dinner,1,3,,,
195,1012,2020-04-06 13:06:26,2020-04-06,Dinner,1,12,3.0,Foods smelled so tempting and taste is equally good,neutral
196,1020,2020-04-06 13:07:26,2020-04-06,Dinner,1,12,,,
197,1046,2020-04-06 13:46:26,2020-04-06,Dinner,1,3,,,
198,1022,2020-04-06 13:53:26,2020-04-06,Dinner,1,12,3.0,flavorful,neutral
199,1030,2020-04-06 15:12:26,2020-04-06,Dinner,1,12,,,
742,1040,2020-04-06 15:16:26,2020-04-07,Lunch,1,5,,,
200,1029,2020-04-06 15:28:26,2020-04-06,Dinner,1,12,,,
201,1028,2020-04-06 15:34:26,2020-04-06,Dinner,1,3,,,
743,1008,2020-04-06 16:22:26,2020-04-07,Lunch,1,1,3.0,Whole meal is appetizing,neutral
744,1009,2020-04-06 17:27:26,2020-04-07,Lunch,1,3,1.0,egg curry is salty and tasteless,neutral
745,1005,2020-04-06 17:47:26,2020-04-07,Lunch,1,3,3.0,Everything tasted amazing,positive
746,1045,2020-04-06 18:08:26,2020-04-07,Lunch,1,1,1.0,Terrible curry ever seen seemed to have no salt and a high proportion of oil in it.,neutral
747,1049,2020-04-06 18:50:26,2020-04-07,Lunch,1,14,3.0,Food is awesome,positive
748,1007,2020-04-06 19:26:26,2020-04-07,Lunch,1,14,,,
749,1012,2020-04-06 19:39:26,2020-04-07,Lunch,1,7,2.0,not satisfied with taste of food,neutral
750,1006,2020-04-06 20:46:26,2020-04-07,Lunch,1,3,2.0,"just average, rice should have been boiled little more",neutral
751,1034,2020-04-06 21:10:26,2020-04-07,Lunch,1,12,2.0,"Chicken biryani is not mixed well , either its all rice or too much masala and pieces arent well cooked",neutral
752,1016,2020-04-06 21:20:26,2020-04-07,Lunch,1,2,3.0,Curry is good and Roti's are also fine,neutral
753,1013,2020-04-06 21:46:26,2020-04-07,Lunch,1,5,,,
754,1033,2020-04-06 21:46:26,2020-04-07,Lunch,1,3,,,
755,1042,2020-04-06 22:59:26,2020-04-07,Lunch,1,2,,,
756,1036,2020-04-06 23:10:26,2020-04-07,Lunch,1,1,3.0,sambar flavor is too good,neutral
757,1038,2020-04-06 23:21:26,2020-04-07,Lunch,1,1,,,
758,1020,2020-04-06 23:27:26,2020-04-07,Lunch,1,5,3.0,Thali is simple and tasty.,neutral
759,1015,2020-04-06 23:52:26,2020-04-07,Lunch,1,14,2.0,utterly disappointed with the taste and quality of the food,neutral
760,1032,2020-04-07 00:11:26,2020-04-07,Lunch,1,14,2.0,"Biryani was really bad though. First place, the chicken pieces were almost nill and the spice level was not good. ",neutral
761,1024,2020-04-07 00:19:26,2020-04-07,Lunch,1,1,,,
762,1041,2020-04-07 00:53:26,2020-04-07,Lunch,1,0,3.0,Everything tasted amazing,positive
763,1004,2020-04-07 02:01:26,2020-04-07,Lunch,1,2,,,
764,1044,2020-04-07 03:26:26,2020-04-07,Lunch,1,0,,,
765,1021,2020-04-07 03:31:26,2020-04-07,Lunch,1,12,,,
766,1048,2020-04-07 04:16:26,2020-04-07,Lunch,1,7,,,
767,1043,2020-04-07 04:55:26,2020-04-07,Lunch,1,12,,,
768,1046,2020-04-07 05:02:26,2020-04-07,Lunch,1,0,,,
769,1003,2020-04-07 05:59:26,2020-04-07,Lunch,1,12,3.0,veg biryani was really good.,neutral
770,1010,2020-04-07 06:14:26,2020-04-07,Lunch,1,1,2.0,the items in the thali were inadequate,neutral
771,1022,2020-04-07 06:34:26,2020-04-07,Lunch,1,14,,,
772,1018,2020-04-07 07:55:26,2020-04-07,Lunch,1,5,,,
773,1011,2020-04-07 08:11:26,2020-04-07,Lunch,1,3,,,
774,1026,2020-04-07 08:18:26,2020-04-07,Lunch,1,5,,,
202,1032,2020-04-07 11:18:26,2020-04-07,Dinner,1,12,1.0,"roti isn’t hot, and the chicken curry served had a peculiar odor.",neutral
203,1027,2020-04-07 11:33:26,2020-04-07,Dinner,1,3,1.0,Terrible curry ever seen seemed to have no salt and a high proportion of oil in it.,neutral
204,1038,2020-04-07 12:44:26,2020-04-07,Dinner,1,3,,,
205,1022,2020-04-07 13:20:26,2020-04-07,Dinner,1,12,,,
206,1050,2020-04-07 13:31:26,2020-04-07,Dinner,1,3,,,
207,1001,2020-04-07 15:03:26,2020-04-07,Dinner,1,12,2.0,Raitha served with biryani is watery. ,neutral
775,1004,2020-04-07 15:33:26,2020-04-08,Lunch,1,7,3.0,"Paneer curry was much better than last time , just the right amount of spice",neutral
776,1019,2020-04-07 15:46:26,2020-04-08,Lunch,1,7,3.0,Food is tasty and delicious,neutral
208,1018,2020-04-07 15:57:26,2020-04-07,Dinner,1,12,3.0,Chicken curry is really tasty and rotis are perfect,neutral
777,1020,2020-04-07 16:56:26,2020-04-08,Lunch,1,6,3.0,Rotis are soft and curry tasted fine,neutral
778,1022,2020-04-07 18:22:26,2020-04-08,Lunch,1,10,,,
779,1050,2020-04-07 18:50:26,2020-04-08,Lunch,1,5,2.0,"Chicken is not well cooked , it tasted a bit raw , quality can be improved",neutral
780,1024,2020-04-07 19:22:26,2020-04-08,Lunch,1,8,,,
781,1028,2020-04-07 19:29:26,2020-04-08,Lunch,1,8,,,
782,1042,2020-04-07 19:48:26,2020-04-08,Lunch,1,5,3.0,Rotis are soft and curry tasted fine,neutral
783,1005,2020-04-07 19:54:26,2020-04-08,Lunch,1,6,3.0,One of best chicken biryanis i have had,neutral
784,1010,2020-04-07 20:55:26,2020-04-08,Lunch,1,3,3.0,Delicious food,positive
785,1017,2020-04-07 21:16:26,2020-04-08,Lunch,1,6,,,
786,1003,2020-04-07 21:53:26,2020-04-08,Lunch,1,12,3.0,Thali is simple and tasty.,neutral
787,1048,2020-04-07 22:17:26,2020-04-08,Lunch,1,12,,,
788,1026,2020-04-07 22:27:26,2020-04-08,Lunch,1,4,1.0,Food tasted so bland,neutral
789,1029,2020-04-07 22:43:26,2020-04-08,Lunch,1,11,,,
790,1009,2020-04-07 23:39:26,2020-04-08,Lunch,1,8,1.0,Bad unhygienic tasteless food,negative
791,1016,2020-04-07 23:40:26,2020-04-08,Lunch,1,5,,,
792,1036,2020-04-07 23:51:26,2020-04-08,Lunch,1,4,,,
793,1049,2020-04-08 00:13:26,2020-04-08,Lunch,1,7,3.0,Nice Flavour,positive
794,1033,2020-04-08 00:59:26,2020-04-08,Lunch,1,9,,,
795,1039,2020-04-08 01:33:26,2020-04-08,Lunch,1,11,3.0,Nice Flavour,positive
796,1018,2020-04-08 01:59:26,2020-04-08,Lunch,1,10,3.0,Good taste .....gongura rice is good,positive
797,1013,2020-04-08 02:19:26,2020-04-08,Lunch,1,13,,,
798,1037,2020-04-08 05:18:26,2020-04-08,Lunch,1,4,3.0,flavorful,neutral
799,1030,2020-04-08 05:34:26,2020-04-08,Lunch,1,4,,,
800,1041,2020-04-08 06:18:26,2020-04-08,Lunch,1,4,,,
801,1044,2020-04-08 06:30:26,2020-04-08,Lunch,1,11,,,
802,1007,2020-04-08 06:53:26,2020-04-08,Lunch,1,13,2.0,Biryani was too spicy and felt like eating mirchi rice with no flavour of biryani,neutral
803,1014,2020-04-08 07:20:26,2020-04-08,Lunch,1,9,,,
804,1032,2020-04-08 07:48:26,2020-04-08,Lunch,1,9,3.0,"I really liked dal, sambar, rasam.",neutral
805,1047,2020-04-08 08:50:26,2020-04-08,Lunch,1,6,2.0,"Although the food tasted good, the roti was very rubbery and the chicken curry was filled with bones.",neutral
209,1012,2020-04-08 10:21:26,2020-04-08,Dinner,1,3,,,
210,1020,2020-04-08 10:24:26,2020-04-08,Dinner,1,3,3.0,"Biryani is mouthwatering , chicken is well cooked",neutral
211,1006,2020-04-08 10:50:26,2020-04-08,Dinner,1,12,,,
212,1029,2020-04-08 11:09:26,2020-04-08,Dinner,1,12,3.0,Foods smelled so tempting and taste is equally good,neutral
213,1014,2020-04-08 11:30:26,2020-04-08,Dinner,1,12,,,
214,1022,2020-04-08 11:42:26,2020-04-08,Dinner,1,3,1.0,Bad unhygienic tasteless food,negative
215,1035,2020-04-08 12:03:26,2020-04-08,Dinner,1,12,1.0,Tasty was very bad.. got annoying smell from dish,neutral
217,1018,2020-04-08 12:33:26,2020-04-08,Dinner,1,12,3.0,Veg biryani is worth the price,neutral
216,1050,2020-04-08 12:33:26,2020-04-08,Dinner,1,12,1.0,paneer butter masala and roti's were pathetic,neutral
218,1028,2020-04-08 13:29:26,2020-04-08,Dinner,1,3,,,
219,1030,2020-04-08 14:54:26,2020-04-08,Dinner,1,12,,,
806,1034,2020-04-08 17:12:26,2020-04-09,Lunch,1,7,3.0,"I had Thotakura Pappu and Sambar Rice with Bangaladumpa Fry, both are delicious",neutral
807,1042,2020-04-08 19:49:26,2020-04-09,Lunch,1,7,2.0,The taste of roti became worse,neutral
808,1048,2020-04-08 20:02:26,2020-04-09,Lunch,1,1,3.0,"Paneer curry was much better than last time , just the right amount of spice",neutral
809,1025,2020-04-08 20:41:26,2020-04-09,Lunch,1,1,3.0,The aroma of the Biryani is enticing. The biryani has generous amounts of paneer and has right consistency of spice levels just like home made.,neutral
810,1031,2020-04-08 20:50:26,2020-04-09,Lunch,1,1,,,
811,1029,2020-04-08 21:00:26,2020-04-09,Lunch,1,3,,,
812,1032,2020-04-08 21:34:26,2020-04-09,Lunch,1,0,2.0,utterly disappointed with the taste and quality of the food,neutral
813,1016,2020-04-08 22:04:26,2020-04-09,Lunch,1,0,,,
814,1033,2020-04-08 23:58:26,2020-04-09,Lunch,1,14,,,
815,1036,2020-04-09 00:23:26,2020-04-09,Lunch,1,2,1.0,Food tasted so bland,neutral
816,1020,2020-04-09 00:32:26,2020-04-09,Lunch,1,0,,,
817,1011,2020-04-09 00:51:26,2020-04-09,Lunch,1,0,,,
818,1040,2020-04-09 02:07:26,2020-04-09,Lunch,1,5,3.0,"Dal is good , rasam is ok ",positive
819,1022,2020-04-09 03:15:26,2020-04-09,Lunch,1,1,2.0,utterly disappointed with the taste and quality of the food,neutral
820,1028,2020-04-09 04:13:26,2020-04-09,Lunch,1,1,,,
821,1043,2020-04-09 04:20:26,2020-04-09,Lunch,1,4,,,
822,1008,2020-04-09 04:21:26,2020-04-09,Lunch,1,14,,,
823,1047,2020-04-09 05:00:26,2020-04-09,Lunch,1,5,1.0,Parotta was not fresh and the chicken curry provided had a weird smell.,neutral
824,1038,2020-04-09 05:42:26,2020-04-09,Lunch,1,1,,,
825,1004,2020-04-09 06:53:26,2020-04-09,Lunch,1,3,,,
826,1041,2020-04-09 07:06:26,2020-04-09,Lunch,1,12,,,
827,1007,2020-04-09 07:19:26,2020-04-09,Lunch,1,4,,,
829,1005,2020-04-09 08:01:26,2020-04-09,Lunch,1,5,3.0,Curry flavour is good and rotis are perfect,positive
828,1035,2020-04-09 08:01:26,2020-04-09,Lunch,1,4,,,
220,1029,2020-04-09 10:18:26,2020-04-09,Dinner,1,12,,,
221,1032,2020-04-09 10:54:26,2020-04-09,Dinner,1,12,,,
222,1027,2020-04-09 11:52:26,2020-04-09,Dinner,1,12,,,
223,1001,2020-04-09 12:02:26,2020-04-09,Dinner,1,3,,,
224,1018,2020-04-09 14:16:26,2020-04-09,Dinner,1,12,2.0,Food is average and rotis were burnt,neutral
225,1012,2020-04-09 14:33:26,2020-04-09,Dinner,1,3,,,
830,1018,2020-04-09 15:05:26,2020-04-10,Lunch,1,1,,,
831,1017,2020-04-09 15:21:26,2020-04-10,Lunch,1,1,3.0,Brinjal curry is simply delicious,neutral
832,1009,2020-04-09 15:44:26,2020-04-10,Lunch,1,2,,,
226,1006,2020-04-09 15:55:26,2020-04-09,Dinner,1,12,1.0,Paneer was very hard... Very disappointed... With taste...,neutral
833,1001,2020-04-09 16:13:26,2020-04-10,Lunch,1,1,,,
834,1028,2020-04-09 17:07:26,2020-04-10,Lunch,1,0,,,
835,1046,2020-04-09 17:14:26,2020-04-10,Lunch,1,1,1.0, paneer biryani taste was worst,negative
836,1016,2020-04-09 17:20:26,2020-04-10,Lunch,1,0,,,
837,1008,2020-04-09 17:53:26,2020-04-10,Lunch,1,0,3.0,Chicken pieces in biryani are yummy and tasty,neutral
838,1034,2020-04-09 18:32:26,2020-04-10,Lunch,1,1,3.0,Loved the taste,positive
839,1041,2020-04-09 18:39:26,2020-04-10,Lunch,1,2,,,
840,1042,2020-04-09 19:06:26,2020-04-10,Lunch,1,0,,,
841,1031,2020-04-09 19:44:26,2020-04-10,Lunch,1,1,,,
842,1007,2020-04-09 19:47:26,2020-04-10,Lunch,1,1,2.0,"Although the food tasted good, the roti was very rubbery and the chicken curry was filled with bones.",neutral
843,1027,2020-04-09 20:39:26,2020-04-10,Lunch,1,0,3.0, good and sufficient meal,neutral
844,1026,2020-04-09 20:55:26,2020-04-10,Lunch,1,1,3.0,Good taste .....gongura rice is good,positive
845,1044,2020-04-09 20:57:26,2020-04-10,Lunch,1,1,2.0,the items in the thali were inadequate,neutral
846,1015,2020-04-09 21:46:26,2020-04-10,Lunch,1,2,1.0,Paneer was very hard... Very disappointed... With taste...,neutral
847,1014,2020-04-09 22:10:26,2020-04-10,Lunch,1,2,3.0,One of best chicken biryanis i have had,neutral
848,1039,2020-04-09 22:11:26,2020-04-10,Lunch,1,2,,,
849,1006,2020-04-09 22:35:26,2020-04-10,Lunch,1,1,,,
850,1013,2020-04-09 23:22:26,2020-04-10,Lunch,1,0,2.0,Veg biryani was okay. It was not bad but not the good biryanis you would remember for long. Had very less vegetables in it but adequate Masala. A little too spicy for me. ,neutral
851,1005,2020-04-10 00:14:26,2020-04-10,Lunch,1,0,3.0,Biryani tasted delicious,positive
852,1030,2020-04-10 00:41:26,2020-04-10,Lunch,1,0,2.0,the items in the thali were inadequate,neutral
853,1022,2020-04-10 00:48:26,2020-04-10,Lunch,1,1,,,
854,1020,2020-04-10 01:52:26,2020-04-10,Lunch,1,0,,,
855,1049,2020-04-10 02:14:26,2020-04-10,Lunch,1,1,1.0,Paneer was very hard... Very disappointed... With taste...,neutral
856,1032,2020-04-10 02:18:26,2020-04-10,Lunch,1,2,,,
857,1050,2020-04-10 02:33:26,2020-04-10,Lunch,1,1,,,
858,1040,2020-04-10 02:39:26,2020-04-10,Lunch,1,1,3.0,"I really liked dal, sambar, rasam.",neutral
859,1048,2020-04-10 02:45:26,2020-04-10,Lunch,1,2,3.0, gravy served with biryani which was really tasty,neutral
860,1012,2020-04-10 03:07:26,2020-04-10,Lunch,1,2,,,
861,1019,2020-04-10 03:22:26,2020-04-10,Lunch,1,0,,,
862,1033,2020-04-10 04:15:26,2020-04-10,Lunch,1,1,,,
863,1037,2020-04-10 04:41:26,2020-04-10,Lunch,1,1,3.0,The aroma of the Biryani is enticing. The biryani has generous amounts of paneer and has right consistency of spice levels just like home made.,neutral
864,1024,2020-04-10 05:18:26,2020-04-10,Lunch,1,1,,,
865,1004,2020-04-10 05:20:26,2020-04-10,Lunch,1,2,3.0,Biryani tasted delicious,positive
866,1029,2020-04-10 06:12:26,2020-04-10,Lunch,1,2,3.0,Tasty food,neutral
867,1011,2020-04-10 06:38:26,2020-04-10,Lunch,1,1,,,
868,1035,2020-04-10 07:00:26,2020-04-10,Lunch,1,2,,,
869,1045,2020-04-10 07:06:26,2020-04-10,Lunch,1,0,3.0,"Dal is good , rasam is ok ",positive
870,1003,2020-04-10 07:14:26,2020-04-10,Lunch,1,2,,,
871,1002,2020-04-10 07:18:26,2020-04-10,Lunch,1,0,3.0,Delicious food,positive
872,1025,2020-04-10 07:35:26,2020-04-10,Lunch,1,0,,,
873,1047,2020-04-10 08:07:26,2020-04-10,Lunch,1,0,3.0,Tasty food,neutral
874,1043,2020-04-10 08:08:26,2020-04-10,Lunch,1,1,,,
227,1030,2020-04-10 10:08:26,2020-04-10,Dinner,1,3,,,
228,1020,2020-04-10 10:21:26,2020-04-10,Dinner,1,3,,,
229,1018,2020-04-10 10:52:26,2020-04-10,Dinner,1,12,2.0," In Thali rice itself is not cooked, too grainy",neutral
230,1022,2020-04-10 10:59:26,2020-04-10,Dinner,1,3,,,
231,1050,2020-04-10 11:38:26,2020-04-10,Dinner,1,12,3.0,One of best chicken biryanis i have had,neutral
232,1016,2020-04-10 11:54:26,2020-04-10,Dinner,1,3,,,
233,1027,2020-04-10 12:24:26,2020-04-10,Dinner,1,12,1.0,the smell of the food too odd,neutral
234,1041,2020-04-10 13:59:26,2020-04-10,Dinner,1,12,1.0,Pulao was way below Mark,neutral
235,1029,2020-04-10 14:15:26,2020-04-10,Dinner,1,3,3.0,Thali is simple and tasty.,neutral
875,1045,2020-04-12 15:26:26,2020-04-13,Lunch,1,9,,,
876,1015,2020-04-12 15:46:26,2020-04-13,Lunch,1,9,,,
877,1026,2020-04-12 16:22:26,2020-04-13,Lunch,1,7,1.0,The biryani wasn’t hot and it wasn’t flavourful either. They really need to work on it! Meat was undercooked and so was the rice.,neutral
878,1012,2020-04-12 16:40:26,2020-04-13,Lunch,1,12,3.0, gravy served with biryani which was really tasty,neutral
879,1021,2020-04-12 17:15:26,2020-04-13,Lunch,1,3,1.0,Paneer Curry tasted awful and smelled bad.,negative
880,1014,2020-04-12 17:30:26,2020-04-13,Lunch,1,12,,,
881,1049,2020-04-12 17:40:26,2020-04-13,Lunch,1,6,3.0,Thali is simple and tasty.,neutral
883,1013,2020-04-12 18:07:26,2020-04-13,Lunch,1,13,,,
882,1034,2020-04-12 18:07:26,2020-04-13,Lunch,1,9,,,
884,1005,2020-04-12 18:29:26,2020-04-13,Lunch,1,11,,,
885,1018,2020-04-12 18:45:26,2020-04-13,Lunch,1,9,3.0,flavorful,neutral
886,1024,2020-04-12 18:56:26,2020-04-13,Lunch,1,4,,,
887,1035,2020-04-12 21:03:26,2020-04-13,Lunch,1,11,3.0,perfect veggie food. Absolutely loved the spicy tangy food,positive
888,1050,2020-04-12 21:16:26,2020-04-13,Lunch,1,9,,,
889,1008,2020-04-12 22:12:26,2020-04-13,Lunch,1,10,2.0,Dal is inedible and unworthy.,neutral
890,1003,2020-04-12 22:17:26,2020-04-13,Lunch,1,6,,,
891,1041,2020-04-12 22:22:26,2020-04-13,Lunch,1,5,,,
892,1023,2020-04-12 22:23:26,2020-04-13,Lunch,1,6,,,
893,1020,2020-04-12 22:46:26,2020-04-13,Lunch,1,12,,,
894,1037,2020-04-12 23:12:26,2020-04-13,Lunch,1,13,,,
895,1030,2020-04-12 23:22:26,2020-04-13,Lunch,1,13,,,
896,1028,2020-04-12 23:45:26,2020-04-13,Lunch,1,6,,,
897,1043,2020-04-12 23:54:26,2020-04-13,Lunch,1,12,,,
898,1002,2020-04-13 00:15:26,2020-04-13,Lunch,1,3,3.0,food is delectable,positive
899,1027,2020-04-13 00:34:26,2020-04-13,Lunch,1,6,,,
900,1036,2020-04-13 01:47:26,2020-04-13,Lunch,1,7,3.0,flavorful,neutral
901,1007,2020-04-13 01:58:26,2020-04-13,Lunch,1,4,3.0,Delicious food,positive
902,1025,2020-04-13 02:35:26,2020-04-13,Lunch,1,11,3.0,Brinjal curry is simply delicious,neutral
903,1029,2020-04-13 02:40:26,2020-04-13,Lunch,1,6,,,
904,1017,2020-04-13 03:07:26,2020-04-13,Lunch,1,10,,,
905,1019,2020-04-13 03:55:26,2020-04-13,Lunch,1,3,1.0,completely frustrated with the taste and nature of the food,neutral
906,1009,2020-04-13 04:10:26,2020-04-13,Lunch,1,11,2.0,Biryani was too spicy and felt like eating mirchi rice with no flavour of biryani,neutral
907,1047,2020-04-13 05:56:26,2020-04-13,Lunch,1,10,2.0,food is ok taste can be improved.,positive
908,1044,2020-04-13 07:42:26,2020-04-13,Lunch,1,7,2.0,Food is average and rotis were burnt,neutral
909,1011,2020-04-13 08:00:26,2020-04-13,Lunch,1,11,1.0,Bad unhygienic tasteless food,negative
910,1004,2020-04-13 08:08:26,2020-04-13,Lunch,1,10,,,
911,1016,2020-04-13 08:25:26,2020-04-13,Lunch,1,13,3.0,Veg biryani is worth the price,neutral
912,1040,2020-04-13 08:27:26,2020-04-13,Lunch,1,12,1.0,Terrible curry ever seen seemed to have no salt and a high proportion of oil in it.,neutral
236,1050,2020-04-13 10:04:26,2020-04-13,Dinner,1,3,,,
237,1029,2020-04-13 10:13:26,2020-04-13,Dinner,1,12,3.0,food is delectable,positive
238,1020,2020-04-13 10:25:26,2020-04-13,Dinner,1,3,1.0,Paneer was very hard... Very disappointed... With taste...,neutral
239,1002,2020-04-13 10:34:26,2020-04-13,Dinner,1,12,2.0,curd was not at all good. rasam and curry were avg. remaining items were good,neutral
240,1016,2020-04-13 10:41:26,2020-04-13,Dinner,1,12,,,
241,1012,2020-04-13 12:21:26,2020-04-13,Dinner,1,12,,,
242,1014,2020-04-13 13:09:26,2020-04-13,Dinner,1,3,2.0,Biryani was too spicy and felt like eating mirchi rice with no flavour of biryani,neutral
243,1018,2020-04-13 13:58:26,2020-04-13,Dinner,1,3,3.0,Thali is simple and tasty.,neutral
244,1006,2020-04-13 14:45:26,2020-04-13,Dinner,1,12,2.0,Dal is inedible and unworthy.,neutral
245,1022,2020-04-13 14:48:26,2020-04-13,Dinner,1,12,,,
913,1020,2020-04-13 15:09:26,2020-04-14,Lunch,1,3,3.0,Tasty food,neutral
914,1046,2020-04-13 15:34:26,2020-04-14,Lunch,1,1,1.0,Food tasted so bland,neutral
915,1041,2020-04-13 15:45:26,2020-04-14,Lunch,1,12,,,
916,1032,2020-04-13 16:04:26,2020-04-14,Lunch,1,14,3.0,Good taste .....gongura rice is good,positive
917,1029,2020-04-13 16:43:26,2020-04-14,Lunch,1,0,3.0,Brinjal curry is simply delicious,neutral
918,1022,2020-04-13 17:40:26,2020-04-14,Lunch,1,7,,,
919,1024,2020-04-13 18:40:26,2020-04-14,Lunch,1,4,3.0,Homely food.. Loved it...!!,positive
920,1039,2020-04-13 19:03:26,2020-04-14,Lunch,1,2,,,
921,1050,2020-04-13 19:34:26,2020-04-14,Lunch,1,2,,,
922,1044,2020-04-13 20:37:26,2020-04-14,Lunch,1,7,3.0,Delicious food,positive
923,1023,2020-04-13 21:48:26,2020-04-14,Lunch,1,0,1.0,the pulav taste was so worst,negative
924,1003,2020-04-13 23:27:26,2020-04-14,Lunch,1,7,,,
925,1001,2020-04-13 23:33:26,2020-04-14,Lunch,1,2,3.0,"the taste is quite good, quantity is sufficient",neutral
926,1028,2020-04-14 00:08:26,2020-04-14,Lunch,1,3,3.0,The food is tasty and looks healthy.,neutral
927,1010,2020-04-14 01:30:26,2020-04-14,Lunch,1,1,,,
928,1016,2020-04-14 01:51:26,2020-04-14,Lunch,1,0,2.0,taste is good but too much oil in biryani rice,neutral
929,1045,2020-04-14 02:13:26,2020-04-14,Lunch,1,14,3.0,Egg curry is ok.,neutral
930,1042,2020-04-14 03:51:26,2020-04-14,Lunch,1,3,,,
931,1006,2020-04-14 03:53:26,2020-04-14,Lunch,1,7,2.0,utterly disappointed with the taste and quality of the food,neutral
932,1031,2020-04-14 03:59:26,2020-04-14,Lunch,1,14,3.0,veg biryani was really good.,neutral
933,1034,2020-04-14 04:17:26,2020-04-14,Lunch,1,4,3.0,Biryani tasted delicious,positive
934,1014,2020-04-14 04:18:26,2020-04-14,Lunch,1,2,1.0,completely frustrated with the taste and nature of the food,neutral
935,1040,2020-04-14 04:57:26,2020-04-14,Lunch,1,0,,,
936,1005,2020-04-14 05:12:26,2020-04-14,Lunch,1,5,1.0,"Chicken Biryani was downright terrible however. In front of the rest of the competition, the chicken pieces were nearly nill and the flavor level was bad.",neutral
937,1013,2020-04-14 05:29:26,2020-04-14,Lunch,1,5,3.0,Excellent taste and quality food,neutral
938,1038,2020-04-14 06:13:26,2020-04-14,Lunch,1,2,1.0,Parotta was not fresh and the chicken curry provided had a weird smell.,neutral
939,1019,2020-04-14 06:55:26,2020-04-14,Lunch,1,2,,,
940,1033,2020-04-14 07:00:26,2020-04-14,Lunch,1,14,,,
941,1037,2020-04-14 07:48:26,2020-04-14,Lunch,1,12,3.0,The aroma of the Biryani is enticing. The biryani has generous amounts of paneer and has right consistency of spice levels just like home made.,neutral
942,1030,2020-04-14 07:49:26,2020-04-14,Lunch,1,5,2.0,Veg biryani was okay. It was not bad but not the good biryanis you would remember for long. Had very less vegetables in it but adequate Masala. A little too spicy for me. ,neutral
